2014-10-16,Alcoholic drinks makers lead way on climate change adaptation,0.15806451800369448,Reuters
2014-11-13,Bolt from the blue: warming climate may fuel more lightning,0.19230769517330024,Reuters
2014-11-16,G20 commits to higher growth fight climate change; Russia isolated over Ukraine,-0.06785714652921472,Reuters
2014-11-23,Some climate change impacts unavoidable - World Bank,-0.06250000093132257,Reuters
2014-12-10,Green Climate Fund to back energy 'paradigm shift': director,0.019047618976661136,Reuters
2014-12-11,Migration stripping Pacific Islands of climate change know-how,0.06666666766007741,Reuters
2015-02-03,World has not woken up to water crisis caused by climate change: IPCC head,-0.057142858526536396,Reuters
2015-04-08,Is 'Game of Thrones' aiding the global debate on climate change?,0.16666666985977263,Reuters
2015-05-04,Fjords are unexpected natural allies against climate change: study,0.1666666685293118,Reuters
2015-06-01,Climate change boosts rain in Africa's Sahel region: study,0.12500000248352686,Reuters
2015-06-04,IKEA pledges 1 billion euros to help slow climate change,0.05882352897349526,Reuters
2015-06-23,Climate change health risk is a 'medical emergency' experts warn,0.09999999829701015,Reuters
2015-07-08,Technical solutions alone can't fix climate change: scientists,0.029999998584389686,Reuters
2015-09-16,Reinsurers call for action at climate change summit,-0.16666666567325591,Reuters
2015-10-09,Scientists predict drier Horn of Africa as climate warms,0.10714285767504148,Reuters
2015-11-08,Factbox: How does climate change make people poorer?,-0.4466666648785273,Reuters
2015-11-10,Saudi Arabia says will diversify oil economy to slow climate change,0.11333333253860474,Reuters
2015-11-13,Farmer sues Pakistan's government to demand action on climate change,-0.16000000163912773,Reuters
2015-11-16,Unmitigated climate change to shrink global economy by 23 percent researchers find,0.10000000223517418,Reuters
2015-12-03,Top fashion CEOs fear rising costs from climate change,0.13333333345750967,Reuters
2015-12-04,CalPERS says to engage more companies on climate change,0.058333334202567734,Reuters
2015-12-07,Once a fixture climate skeptics say they are being stifled in Paris,-0.11724138105737753,Reuters
2015-12-14,Can the Paris agreement protect poor farmers from climate change?,0.10000000046244983,Reuters
2015-12-16,Climate change puts Venezuelan amphibians at risk of extinction,0.035294118611251604,Reuters
2016-03-01,Bin Laden called for Americans to rise up over climate change,-0.09166666616996129,Reuters
2016-03-07,Time short to protect Africa's food supply from climate change - scientists,0.07916666753590107,Reuters
2016-03-23,U.S. Argentina take steps to tackle climate change,-0.08095238215866543,Reuters
2016-04-04,Climate change puts trillions of dollars of financial assets at risk: study,-0.09230769196381935,Reuters
2016-04-07,To help curb climate change stop wasting food: scientists,-0.2809523794622648,Reuters
2016-04-12,Political storm clouds outlook for Brazil's climate change plan,0.06666666724615627,Reuters
2016-05-20,From rape to disasters climate change a threat to women: funders,-0.1904761926049278,Reuters
2016-07-20,North American forests not the climate change remedy hoped for: study,-0.013333334028720856,Reuters
2016-07-26,Scientists caught off-guard by record temperatures linked to climate change,0.015000000223517418,Reuters
2016-07-27,Climate change risk threatens 18 U.S. military sites: study,-0.055555557211240135,Reuters
2016-08-24,Hit by climate change Central American coffee growers get a taste for cocoa,0.09354839017314295,Reuters
2016-09-01,U.S. and China to lead push on climate change at G20 summit,0.01785714365541935,Reuters
2016-09-03,U.S. China ratify Paris climate agreement,-0.051612903273874716,Reuters
2016-09-14,Climate change 'significant and direct' threat to U.S. military: reports,-0.08461538644937369,Reuters
2016-10-21,Climate change is shifting areas of skin disease concern,0.11111111359463798,Reuters
2016-11-07,Moody's warns of climate change impact on sovereign ratings,0.0,Reuters
2016-11-15,As climate change uproots communities innovation can rescue culture,0.2538461559093915,Reuters
2016-11-28,Pope urges world leaders not to hobble climate change pact,-0.14615384890482977,Reuters
2016-12-12,Santa in trouble? Reindeer shrink in Arctic as climate changes,0.06666666579743226,Reuters
2017-01-25,Trump administration tells EPA to cut climate page from website: sources,-0.2000000045767852,Reuters
2017-02-01,Faced with U.S. retreat on climate change EU looks to China,0.0,Reuters
2017-03-01,Climate change is a threat - but it won't hurt me Americans say,0.026086957882279934,Reuters
2017-03-15,In challenge to Trump 17 Republicans join fight against global warming,-0.1058823518893298,Reuters
2017-03-17,Climate change financing dropped from G20 draft statement,0.020000001043081285,Reuters
2017-03-21,Business leaders urge G20 to put climate change back on agenda,0.12000000178813934,Reuters
2017-04-25,Millions of Colombians at risk to climate change: minister,-0.1454545482993126,Reuters
2017-05-09,Laws to tackle climate change exceed 1200 worldwide: study,0.17000000551342964,Reuters
2017-06-02,New York prosecutor says Exxon misled investors on climate change,-0.2944444480041663,Reuters
2017-06-06,Most Americans want 'aggressive' action on climate change: Reuters/Ipsos poll,-0.01875000214204192,Reuters
2017-06-08,From floods to fires Russia sees stronger climate impacts - but efforts to adapt lag,-0.08421052698242038,Reuters
2017-06-22,You say 'climate change' I say 'global warming' - what's the difference?,-0.04285714349576405,Reuters
2017-07-05,Climate change may turn Africa's arid Sahel green: researchers,0.041176470763543076,Reuters
2017-07-14,Asia faces disaster from soaring temperatures if climate change unchecked: scientists,-0.0785714318709714,Reuters
2017-08-14,Vanguard seeks corporate disclosure on risks from climate change,-0.11428571652088847,Reuters
2017-09-11,Pope says humanity will 'go down' if it does not address climate change,-0.10769230929704812,Reuters
2017-10-16,Plant more trees to combat climate change: scientists,0.06000000089406967,Reuters
2017-11-17,Can carbon-sucking technologies hold back climate change?,-0.021874999161809683,Reuters
2017-12-06,Global warming may be more severe than expected by 2100: study,0.02222222379512257,Reuters
2017-12-12,World is losing the battle against climate change Macron says,0.07916666908810537,Reuters
2018-09-04,Governments 'not ready' for Poland climate change talks: Fiji PM,-0.13333333631356556,Reuters
2018-09-05,At '5 minutes to midnight' rights group calls time on climate change,-0.07000000004967054,Reuters
2018-09-08,Thousands march in French cities to demand action against climate change,-0.06363636526194485,Reuters
2018-09-09,Public pension funds slow to move on climate change risk: study,-9.313225746154785e-10,Reuters
2018-09-11,British pension schemes to disclose climate change strategy,0.08571428805589676,Reuters
2018-09-13,Ban Ki-moon Gates lend muscle to help world weather climate change,0.03200000047683716,Reuters
2018-09-14,Land conservation steps into limelight as key climate change fix,0.02500000037252903,Reuters
2018-09-19,Greenland and the hunt for better climate science,-0.018918920409035037,Reuters
2018-09-20,Documenting climate change - with a drone,0.1476190480447951,Reuters
2018-09-25,Love in the time of climate change: Indian film with a new take on romance,0.07272727110169151,Reuters
2018-09-26,Businesses pledge climate change action at New York summit,0.046153847414713636,Reuters
2018-10-01,Sunk costs: Airports taking action against rising seas storms as climate changes,-0.01666666641831398,Reuters
2018-10-08,U.S. economists win Nobel for work on climate change innovation,0.05000000217786202,Reuters
2018-10-10,U.S. oil CEO says corporations should work to stem climate change,-0.024999999906867743,Reuters
2018-10-15,Beer lovers face price spikes shortages as climate changes: study,0.12941176488119013,Reuters
2018-10-24,Prince Harry highlights daily threat of climate change on visit to Fiji,-0.26470588498255787,Reuters
2018-10-29,Producing bitcoin currency could void climate change efforts - scientists,0.13076923214472258,Reuters
2018-10-30,Children activists rally in support of climate change lawsuit,-0.24000000009934108,Reuters
2018-11-02,U.S. top court rejects Trump administration bid to halt climate trial,-0.3437500027939677,Reuters
2006-09-07,The heat is on,1.767934378931078e-09,Reuters
2006-11-02,Stern warning,0.03181818534027447,Economist
2008-01-17,A change in climate,0.10808080886349533,Economist
2008-09-11,Adapt or die,-0.13970588191467173,Economist
2009-08-24,Computing climate change,-0.020000000670552253,Economist
2009-09-17,A bad climate for development,-0.09069767343096954,Economist
2009-11-26,A heated debate,-0.17307692336348388,Economist
2009-12-03,Is it worth it?,-0.044230769746578656,Economist
2010-02-04,An interview with Rajendra Pachauri,-0.0485549139321884,Economist
2010-03-18,Spin science and climate change,0.059615385312682546,Economist
2010-07-08,Climate wars,-0.04242424215331222,Economist
2010-07-29,Warming world,0.16666665921608606,Economist
2010-10-28,The iron lawyer,-0.09999999850988388,Economist
2010-11-25,Facing the consequences,0.027659576148428816,Economist
2011-01-24,Climate change and evolution,0.026785715350082943,Economist
2011-02-09,Congress climate change and incompetent grandstanding,-0.1447368411249236,Economist
2011-02-16,The drama of climate change,-0.02727272632447156,Economist
2011-02-17,Climate change in black and white,0.07706422057993915,Economist
2011-03-01,Framing climate change,0.04166667008151611,Economist
2011-05-05,Hindering harvests,-0.02666666582226753,Economist
2011-09-24,Beating a retreat,0.012000000029802322,Economist
2011-10-22,The heat is on,0.09090909141708504,Economist
2011-11-24,Climategate part two,-0.12857143261602946,Economist
2011-12-03,The sad road from Kyoto to Durban,-0.21111111053162152,Economist
2011-12-17,Kyoto and out,-0.11000000014901161,Economist
2012-02-03,Britain's Green-minded climate change minister resigns: why that's good for the environment,-0.010714284543480192,Economist
2012-02-20,The other greenhouse gases,0.1833333329608043,Economist
2012-03-17,In a hole?,0.12142857377018247,Economist
2012-04-10,Melting hopes,0.035714282521179745,Economist
2012-06-16,Cold comfort,-0.0025641035575133106,Economist
2012-08-11,Bell weather,0.07837837914357314,Economist
2012-10-20,How to fix it,-0.19500000029802322,Economist
2012-12-15,What Doha did,-0.13750000018626451,Economist
2013-01-19,Beginning at home,0.05833333730697632,Economist
2013-02-02,Take the lead,0.04117646813392639,Economist
2013-03-30,A sensitive matter,0.04583333437109277,Economist
2013-05-04,Unburnable fuel,-0.06470588485107702,Economist
2013-05-11,The measure of global warming,0.12000000178813934,Economist
2013-06-20,A cooling consensus,0.04736842215061188,Economist
2013-06-29,Tepid timid,-0.08260869526344797,Economist
2013-07-20,Chilling,-0.03461538025966057,Economist
2013-08-10,Can China clean up fast enough?,-0.06888888908757104,Economist
2013-09-27,It's still our fault,0.006999999582767487,Economist
2013-11-06,Faith upon the earth,-0.0666666662409192,Economist
2013-11-19,Climate changes,-0.06000000014901161,Economist
2013-11-23,Stopping a scorcher,-0.0693877562880516,Economist
2014-03-06,Who pressed the pause button?,0.022413793694356393,Economist
2014-04-05,In the balance,-0.05373134319461993,Economist
2014-05-12,Inside the sausage factory,-0.01538461446762085,Economist
2014-06-28,The cost of doing nothing,0.0259259260363049,Economist
2014-09-19,Competing to save the earth,-0.038888891537984215,Economist
2014-09-20,The deepest cuts,-0.006521738903677981,Economist
2014-11-01,The Environmental Union,0.07575757598335092,Economist
2014-11-02,Why scientists are (almost) certain that climate change is man-made,0.07083333376795053,Economist
2014-12-11,Fears of a bright planet,-0.06538461521267891,Economist
2015-02-05,Of droughts and flooding rains,0.017647059524760526,Economist
2015-05-09,Is it global warming or just the weather?,0.06666666683223513,Economist
2015-06-01,Making climate agreements work,0.004166666728754838,Economist
2015-06-06,Walking the walk,0.020588236696579876,Economist
2015-06-25,Climate change,-0.4000000059604645,Economist
2015-07-29,On the economics of the end of the world as we know it,-0.051612900630120306,Economist
2015-08-06,Hotter than August,0.17027027300886205,Economist
2015-10-02,It’s getting hotter,-0.008064516970226842,Economist
2015-10-12,Why air pollution is sometimes good news for the climate,0.007142855652741024,Economist
2015-11-09,What climate talks in Paris will mean,0.05624999990686774,Economist
2015-11-12,Nodding donkeys,-0.04749999959021807,Economist
2015-11-18,The Paris climate-change conference needs to be more ambitious,-0.18437500135041773,Economist
2015-11-26,Special report: Climate change,-0.0571428577578257,Economist
2015-11-27,Adaptation to climate change,-0.4000000059604645,Economist
2015-11-28,If you can’t stand the heat,0.007017545402050018,Economist
2015-12-05,Raise the green lanterns,-0.01627906966348027,Economist
2015-12-06,The 2°C limit on global warming,-0.08064516249202913,Economist
2015-12-10,The military and climate change,0.024390244629324938,Economist
2015-12-12,The Paris agreement marks an unprecedented political recognition of the risks of climate change,-0.005405407096888568,Economist
2015-12-19,Letters to the editor,-1.330460820879255e-10,Economist
2016-01-14,Stopping the big burp,0.06046511856622474,Economist
2016-01-25,The Republicans and climate change,-0.026666666815678277,Economist
2016-03-22,Where Brexit and climate-change scepticism converge,-0.06428571630801473,Economist
2016-04-19,Why eating more vegetables is good for the environment,0.19642857515386172,Economist
2016-08-06,Infertile Crescent,-0.0416666641831398,Economist
2016-11-01,How will the candidates deal with climate change?,-2.66092164175851e-10,Economist
2016-11-12,Earth’s plants are countering some of the effects of climate change,0.06666666634526908,Economist
2016-11-26,Climate change in the era of Trump,0.014285715429910592,Economist
2017-01-08,Fighting climate change may need stories not just data,0.03928571433893272,Economist
2017-03-28,Donald Trump launches an attack on climate-change policy,-9.934107462565104e-10,Economist
2017-04-20,Trump’s indifference to climate change has not changed China’s view,-0.11176470667123795,Economist
2017-04-29,The Arctic as it is known today is almost certainly gone,-0.014035085967758246,Economist
2017-05-05,The impact of climate change on the Great Barrier Reef,0.060869566448356796,Economist
2017-07-06,As America quits Europe tries to lead on climate change,0.02619047746771858,Economist
2017-07-13,Climate change and inequality,-0.15531914760457707,Economist
2017-07-24,Climate change might prevent airlines from flying full planes,-0.050000001365939774,Economist
2017-08-31,The likelihood of floods is changing with the climate,0.04833333566784859,Economist
2017-09-12,The Dalai Lama’s planet,-0.03478260856607686,Economist
2017-09-14,How Hurricane Irma will change the Caribbean,-0.043478260761585785,Economist
2017-09-21,There is still no room for complacency in matters climatic,0.04782608669737111,Economist
2017-11-02,Climate-change lawsuits,-0.09024390187568782,Economist
2017-11-16,What they don’t tell you about climate change,-0.06610169602652728,Economist
2017-12-19,Ecologists debate whether climate change helps or hurts reindeer,0.0028571431125913346,Economist
2018-01-27,Winter sports face a double threat from climate and demographic change,0.11288343584793477,Economist
2018-02-15,What climate change means for the Netherlands’ Olympic skaters,0.07352941417518784,Economist
2018-02-22,One arm of the Trump administration thinks climate change is a security threat,0.011999998688697815,Economist
2018-03-06,Why climate migrants do not have refugee status,0.04090909388932315,Economist
2018-04-05,A bipartisan group of lawmakers is pushing for action on climate change,0.18888889128963152,Economist
2018-04-21,Africa’s big carbon emitters admit they have a problem,0.026666664911641016,Economist
2018-05-09,Climate change will affect developing countries more than rich ones,0.07499999832361937,Economist
2018-05-24,Markets may be underpricing climate-related risk,-0.08125000051222742,Economist
2018-05-31,Climate change is making the Arab world more miserable,-0.029629631174935236,Economist
2018-06-07,Extracting carbon dioxide from the air is possible. But at what cost?,-0.02156862806455762,Economist
2018-06-27,Can Ontario’s new leader wreck Canada’s climate-change plan?,-0.034999999776482583,Economist
2018-08-02,Republicans inch towards action on global warming,-0.09761904800931613,Economist
2018-08-09,Why oil firms should worry more about climate change,-0.14090909199281174,Economist
2018-09-15,California leads subnational efforts to curb climate change,0.02083333379899462,Economist
2018-09-22,Storms in America and the Pacific are evidence of climate change,-0.0039062494761310518,Economist
2018-10-13,Why the IPCC’s report on global warming matters,0.039473684210526314,Economist
2018-10-27,Harsher weather threatens more than just the Australian environment,0.05303030382051612,Economist
2011-10-07,Does clean energy kill jobs?,0.04054053993643941,Economist
2011-10-17,Climate change is shrinking species study warns,0.09696969773733255,CNN
2011-10-21,New climate study deals blow to skeptics,-0.03333333432674408,CNN
2011-10-26,'Risk Atlas' assesses climate vulnerability,0.03913043471782104,CNN
2011-10-27,The rebirth of renewable energy,0.05135135221722964,CNN
2011-11-08,Australia approves carbon emissions tax,-0.047368420582068596,CNN
2011-11-29,Kenya's Turkana people facing climate catastrophe,0.030952381768396924,CNN
2011-12-03,How climate change has affected your favorite landscapes,0.11666666964689891,CNN
2011-12-06,In austere times world needs a climate change 'Plan B',0.12826086985676186,CNN
2011-12-09,Why women are world's best climate change defense,0.24255319177470308,CNN
2011-12-11,Delegates at climate talks agree to extend efforts of Kyoto Protocol,-0.023529411677051994,CNN
2011-12-12,Canada quits Kyoto climate pact,0.0,CNN
2011-12-13,Banker: Spending on climate change makes good business sense,0.10689655177552125,CNN
2011-12-23,Floods heat migration: How extreme weather will transform cities,0.01818181879141114,CNN
2012-03-01,Florida group rebuilds vital coral reefs,0.22600000023841857,CNN
2012-05-11,The Mysterious Case of the Disappearing Bees,0.14081632817278103,CNN
2012-06-10,Melting Arctic 'blooms' with algae,0.2185185201190136,CNN
2012-07-11,Why we should expect more weather disasters,0.12045454724945805,CNN
2012-07-17,Can oxygen pump breathe life into ocean 'dead zone?',-0.15000000179690473,CNN
2012-07-24,Extreme weather and a changing climate,0.3090909112131957,CNN
2012-07-28,What Olympics teach about going green,0.2674999997019768,CNN
2012-08-05,NASA scientist links climate change extreme weather,-0.013333336512247721,CNN
2012-09-20,Kandeh Yumkella: Energy chief on a mission to end poverty,0.14769230656898938,CNN
2012-09-25,Next global warming worry: Thawing tundra,0.0,CNN
2012-10-29,Climate change raises stakes for coast,0.09791666859139998,CNN
2012-11-01,Climate change is real,0.13953488597343133,CNN
2012-11-07,Climate change is back on the table,-0.0029411769526846267,CNN
2012-11-16,Chasing down the world's vanishing glaciers,-0.12068965568624694,CNN
2012-11-27,How U.S. can once again define the future,0.09344262238897261,CNN
2012-11-29,Greenland Antarctica ice melt speeding up study finds,-0.011111110655797852,CNN
2012-12-03,A tax we could learn to love,0.051923077983351856,CNN
2012-12-04,U.S. energy revolution transforms climate debate,-0.0277777761220932,CNN
2012-12-06,Bloomberg says NYC will rebuild with climate change in mind,0.0,CNN
2012-12-09,More voices needed in climate debate,0.10999999925494194,CNN
2012-12-13,UK lifts ban on fracking to exploit shale gas reserves,-0.10000000176606355,CNN
2012-12-26,Quicker fix for climate change,0.07567567478966068,CNN
2013-01-22,Part of complete coverage on,0.12666666835546495,CNN
2013-01-23,Environmentalists want Obama to steer clear of Congress on climate change,0.10285714460270745,CNN
2013-01-29,Obama turn climate 'priority' into leadership,0.1292682946091745,CNN
2013-02-08,How biotechnology can solve the energy crisis,0.22399999856948852,CNN
2013-02-11,Obama needs to lay out a plan on climate crisis,0.13023255696130354,CNN
2013-02-17,Environmentalists fill National Mall to fight climate change,-0.1138888912068473,CNN
2013-02-18,How to fight climate change,-0.11276595595669239,CNN
2013-02-22,Plastic ice for the polar bears?,-0.01764706040129942,CNN
2013-02-26,Warming climate could mean bigger blizzards less snow,0.016000001430511473,CNN
2013-03-06,Major snow disappoints with minor moisture,-0.06274509838983125,CNN
2013-03-07,World rejects new protections for polar bears,-0.07083333500971396,CNN
2013-03-08,Global warming is epic long-term study says,0.11538461767710172,CNN
2013-03-12,Global warming brings on more pollen,0.12037036954252808,CNN
2013-03-14,Ryan budget is a firing offense,0.043137255398666155,CNN
2013-03-18,Probing the ocean's undiscovered depths,0.2900000015894572,CNN
2013-03-22,Part of complete coverage on,0.009230769139069778,CNN
2013-04-09,Turbulence ahead as climate changes,-0.024390243720717547,CNN
2013-04-12,Study: Natural causes not human activity behind Plains drought,-0.07200000107288361,CNN
2013-04-17,Eurozone woes push climate reform to backseat,-0.07812499813735485,CNN
2013-04-22,When helping Earth was women's work,0.043243242075314395,CNN
2013-04-25,Don't let America get 'fracked',-0.028260870958152023,CNN
2013-05-10,Green power for all,0.043589746340727195,CNN
2013-05-22,No evidence global warming spawned twister,0.01818182116205042,CNN
2013-05-24,Americans having their say on divisive Keystone pipeline plan,-0.02467532397864701,CNN
2013-06-04,U.S. steps up natural gas exports,0.016981132469087275,CNN
2013-06-11,Bloomberg wants to spend billions on storm climate change protection,0.0391304356896359,CNN
2013-06-28,Obama is right on climate change,0.053333333796925016,CNN
2013-08-01,Climate change may increase violence study shows,-0.0076923076636516135,CNN
2013-09-26,We need common sense on climate change,0.10408163298757708,CNN
2013-09-27,Mucking around with climate change,0.03589743528610621,CNN
2013-10-22,Australia's bushfires inflame climate change debate,0.05151515341166294,CNN
2013-10-29,Report: Climate change may pose threat to economic growth,-0.03103448116573794,CNN
2013-11-03,Climate change warriors: It's time to go nuclear,0.15000000223517418,CNN
2013-11-11,Climate change: Why nations not global talks are leading the fight,0.2342857133064951,CNN
2014-01-17,U.N. report: Don't delay on climate change,-0.003636363555084575,CNN
2014-01-31,Bloomberg appointed U.N. envoy for cities climate change,0.16499999947845936,CNN
2014-02-18,5 reasons why climate change is back in the news,-0.050793651432271984,CNN
2014-02-24,Why are we still debating climate change?,0.01454545259475708,CNN
2014-03-06,Why women are the secret weapon to tackling climate change,0.19210526405980713,CNN
2014-03-30,Wake up to the reality of climate change,0.0711538469275603,CNN
2014-03-31,Climate change could cost more than $100 billion a year,-0.0058823517140220195,CNN
2014-05-06,5 things you can do about climate change,0.20789473699895958,CNN
2014-05-20,Scientists: U.S. historic landmarks imperiled by climate change,0.0968750030733645,CNN
2014-05-23,More women entrepreneurs needed to help tackle climate change,0.31071428848164423,CNN
2014-06-02,Obama's big environmental move: Power plants to cut carbon pollution,-0.019402985030145786,CNN
2014-09-21,MAVEN spacecraft enters Mars orbit to explore its climate change,0.0882352963089943,CNN
2014-09-23,How to equip farmers for climate change,-0.09166666803260644,CNN
2014-11-14,U.S. sending $3 billion to poor countries to combat climate change,-0.03125,CNN
2014-12-30,With climate change Himalayas' future is warmer not necessarily brighter,-0.048598130590447756,CNN
2015-01-21,Obama: No greater threat to future than climate change,0.05789473907727944,CNN
2015-01-22,'Coming out' on climate change,-0.05199999898672104,CNN
2015-02-19,Fight climate change make money,0.20888888869020675,CNN
2015-03-09,On climate change Florida officials told to speak no evil,-0.04000000327825546,CNN
2015-03-31,U.S. has bold plan to stall climate change,0.1400000015894572,CNN
2015-04-08,Did climate change cause California drought?,0.07636363858526403,CNN
2015-04-22,Obama turns up heat on climate change debate in Florida,-0.13255814133688462,CNN
2015-05-20,In Coast Guard commencement address Obama buoys climate change,-0.10625000018626451,CNN
2015-05-27,Texas flooding puts Cruz GOP in bind on climate change,-0.036363636002396095,CNN
2015-06-15,Pope's message on climate change leaked,-0.019047620041029795,CNN
2015-06-18,Pope hands GOP climate change dilemma,-0.009230769482942727,CNN
2015-06-22,EPA boss: Climate change could kill thousands,0.12384106105329185,CNN
2015-07-16,Clinton confronted by climate change protests at town hall,-0.29411765319459576,CNN
2015-08-02,Obama unveils major climate change proposal,-0.04772727242247625,CNN
2015-08-31,Obama condemns climate change deniers,0.10909090970050205,CNN
2015-09-11,Your climate change questions answered,0.01874999977140264,CNN
2015-09-12,Brown to Carson: Here's climate change evidence,0.017391303959100143,CNN
2015-09-25,Why conservatives must fight climate change,-0.02291666918123762,CNN
2015-10-27,Climate change will bring deadly heat to the Middle East,-0.017948718598255746,CNN
2015-10-29,The business case for tackling climate change,0.18863636509261347,CNN
2015-11-05,ExxonMobil hit with climate change investigation in New York,-0.01904761986363502,CNN
2015-11-28,Climate change is a form of terror,-0.015476188932855925,CNN
2015-12-01,House votes to reject Obama climate change regulations,0.01176470737246906,CNN
2015-12-05,Officials from around the world reach climate change draft agreement,0.10000000225037944,CNN
2015-12-11,Sean Paul and Natasha Bedingfield get political on climate change,0.007692307806932009,CNN
2016-02-09,Supreme Court blocks Obama climate change rules,0.09615384672696774,CNN
2016-02-25,Packing up because of climate change,0.08350515695884056,CNN
2016-02-29,Can Miami Beach survive climate change?,0.12991453025840285,CNN
2016-03-17,So ... was that climate change?,0.035616439193078914,CNN
2016-04-29,New evidence shows conservatives are warming up to climate change,-0.04200000062584877,CNN
2016-06-07,India moves toward U.S. on climate change,0.10909091003916481,CNN
2016-08-17,Will climate change stop the Summer Olympics?,-0.0437500006519258,CNN
2016-08-24,Changing opinions on climate change from a CNN meteorologist,-0.08421052502174127,CNN
2016-09-27,Mike Pence appears at odds with Trump on climate change,-0.07727272808551788,CNN
2016-10-04,Climate change divide continues between parties,-0.11538461538461539,CNN
2016-10-11,Hillary Clinton and Al Gore reunite campaigning on climate change,0.0052631571888923645,CNN
